"Address","Content","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keyword 1","Meta Keywords 1 Length","H1-1","H1-1 length","H1-2","H1-2 length","H2-1","H2-1 length","H2-2","H2-2 length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","URL Encoded Address"
"https://nutrisport.es/aminoacidos-y-peptidos/314-glutamina.html","text/html; charset=utf-8","200","OK","Indexable","","L-Glutamina: Ayuda al desarrollo muscular deseado.","50","459","L-Glutamina es un aminoácido no esencial muy abundante en el tejido muscular. Tiene grandes beneficios y se usa para obtener el desarrollo muscular deseado.","156","1021","l-glutamina,aminoácidos nutrisport,aminoacidos,nutrisport","57","L-Glutamina 150","15","","0","Escriba una reseña","18","Únete a nuestra comunidad","25","index,follow","","","","","","","","193760","1710","5.7809715","2","","67","19","2.66","269","130","6","6","437b26208f3cf84c55f6be9f1cd029df","1.104","","","","https://nutrisport.es/aminoacidos-y-peptidos/314-glutamina.html"
"http://nutrisport.es/img/cms/Logos/HIGUM%20BAR.png","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","162","0","0.0","2","","0","0","0.0","0","0","0","0","","0.029","","https://nutrisport.es/img/cms/Logos/HIGUM%20BAR.png","HTTP Redirect","http://nutrisport.es/img/cms/Logos/HIGUM%20BAR.png"
"https://nutrisport.es/web/radicales-libres/","text/html; charset=UTF-8","200","OK","Indexable","","Nutrisport","10","85","Los radicales libres son capaces de dañar nuestras células afectando negativamente a nuestra salud. Descubre cómo reducir sus efectos.","134","875","","0","Radicales libres en el deporte, ¿cómo nos perjudican?","53","Navegación de entradas","22","Radicales libres, ¿qué son?","27","¿Cómo combatir los radicales libres?","36","index,follow","","","https://nutrisport.es/web/radicales-libres/","","","","","111888","968","5.884354","2","","26","8","1.12","152","90","6","6","e40691414b39e3596df637cd6ed2116f","1.448","","","","https://nutrisport.es/web/radicales-libres/"
"http://nutrisport.es/img/cms/logos%20líneas%20producto/6.png","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","162","0","0.0","2","","0","0","0.0","0","0","0","0","","0.029","","https://nutrisport.es/img/cms/logos%20líneas%20producto/6.png","HTTP Redirect","http://nutrisport.es/img/cms/logos%20l%C3%ADneas%20producto/6.png"
"https://nutrisport.es/web/vitamina-e/","text/html; charset=UTF-8","200","OK","Indexable","","Nutrisport","10","85","Conoce los beneficios que aporta la vitamina E a los deportistas: reduce el dolor muscular, refuerza el sistema inmunológico...","127","794","","0","4 motivos por los que incluir vitamina E en la dieta","52","Navegación de entradas","22","Vitamina E: beneficios para el deportista","41","Vitamina E: dónde encontrarla","29","index,follow","","","https://nutrisport.es/web/vitamina-e/","","","","","115136","1064","6.25522","2","","24","8","1.12","155","89","6","6","84854a030a4f7afa88c74d73f63d6404","1.451","","","","https://nutrisport.es/web/vitamina-e/"
"https://nutrisport.es/proteinas/19-barritas-proteicas.html","text/html; charset=utf-8","200","OK","Indexable","","Barritas Proteicas con una fuente rica en proteínas.","52","452","Barritas Proteicas, complemento dietético de proteínas lácteas con minerales y vitaminas. Con entrenamiento diario ayuda al desarrollo muscular.","144","917","barritas proteica,barritas nutrisport,barritas de proteína,barritas proteicas","77","Barritas PROTEICA","17","","0","Escriba una reseña","18","Únete a nuestra comunidad","25","index,follow","","","","","","","","176445","1561","5.7712507","2","","387","120","16.81","213","111","6","6","8f04118b613a6beb98c64947f561e9a7","0.73","","","","https://nutrisport.es/proteinas/19-barritas-proteicas.html"
"https://nutrisport.es/web/recuperacion-y-rendimiento/","text/html; charset=UTF-8","200","OK","Indexable","","Nutrisport","10","85","“Acuéstate convencido que nadie más ha entrenado mejor que tú”. Pero sobretodo, asegúrate de que lo qué has entrenado se vea reflejado. La recuperación justo al finalizar los entrenamientos será un punto clave y determinante en el rendimiento. Descubre las estrategias nutricionales para una correcta recuperación.","314","2021","","0","La recuperación y cómo mejorar el rendimiento","45","Navegación de entradas","22","¿Qué te vamos a contar en este post?","36","Las adaptaciones al ejercicio físico y la recuperación","54","index,follow","","","https://nutrisport.es/web/recuperacion-y-rendimiento/","","","","","127412","2052","11.221735","2","","32","9","1.26","170","94","7","7","18c5b1ff7081b60c50b42c0b64263297","1.475","","","","https://nutrisport.es/web/recuperacion-y-rendimiento/"
"https://nutrisport.es/proteinas/10-proteinas-60.html","text/html; charset=utf-8","200","OK","Indexable","","Proteínas TMP60: carbohidratos para el deportista - NutriSport Online","69","616","Proteínas TMP60 de NutriSport complementa la dieta de cualquier deportista ayudando al desarrollo muscular. 60% de proteínas por batido.","136","884","proteínas 60,proteína,proteína nutrisport,nutrisport,whey protein","65","TMP60 / PROTEÍNAS 60","20","","0","Escriba una reseña","18","Únete a nuestra comunidad","25","index,follow","","","","","","","","195102","1774","5.867223","2","","197","61","8.54","257","131","6","6","44ba317bf642930c7a4a16b1d187d613","0.757","","","","https://nutrisport.es/proteinas/10-proteinas-60.html"
"https://nutrisport.es/web/?p=2702","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","","1","1","0.14","0","0","0","0","","0.682","","https://nutrisport.es/web/probioticos-y-salud-intestinal-del-deportista/","HTTP Redirect","https://nutrisport.es/web/?p=2702"
"https://nutrisport.es/web/l-leucina/","text/html; charset=UTF-8","200","OK","Indexable","","Nutrisport","10","85","La L-leucina forma parte del grupo de los aminoácidos de cadena ramificada que no puede ser producido por nuestro cuerpo.","121","796","","0","L-Leucina, una potente ayuda al tono muscular","45","Navegación de entradas","22","Las propiedades de la L-leucina","31","Su contribución al tono muscular","32","index,follow","","","https://nutrisport.es/web/l-leucina/","","","","","116243","1247","7.3227906","2","","30","9","1.26","159","91","6","6","3434c5d699189cf6ff49bd11d6369e2","1.382","","","","https://nutrisport.es/web/l-leucina/"
"http://nutrisport.es/img/cms/Asesoramiento/rsz_josepct20nutrispopct201x1_1.jpg","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","162","0","0.0","2","","0","0","0.0","0","0","0","0","","0.028","","https://nutrisport.es/img/cms/Asesoramiento/rsz_josepct20nutrispopct201x1_1.jpg","HTTP Redirect","http://nutrisport.es/img/cms/Asesoramiento/rsz_josepct20nutrispopct201x1_1.jpg"
"https://nutrisport.es/web/levadura-de-cerveza/","text/html; charset=UTF-8","200","OK","Indexable","","Nutrisport","10","85","La levadura de cerveza te ayudará en tu día a día debido a su alto contenido en proteínas, vitaminas del grupo B y minerales. Te contamos sus beneficios.","153","976","","0","Levadura de cerveza: tu aliado nutricional","42","Navegación de entradas","22","Levadura de cerveza: ventajas para los deportistas","50","¿Cómo tomarla?","14","index,follow","","","https://nutrisport.es/web/levadura-de-cerveza/","","","","","125157","1569","8.067782","2","","37","9","1.26","166","91","6","6","628c810f8ea1b9a03cc26951af2a3c79","1.446","","","","https://nutrisport.es/web/levadura-de-cerveza/"
"http://nutrisport.es/web/?p=374","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","162","0","0.0","2","","1","1","0.14","0","0","0","0","","0.025","","https://nutrisport.es/web/?p=374","HTTP Redirect","http://nutrisport.es/web/?p=374"
"https://nutrisport.es/web/?p=3864","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","","1","1","0.14","0","0","0","0","","0.666","","https://nutrisport.es/web/snacks-saludables/","HTTP Redirect","https://nutrisport.es/web/?p=3864"
"https://nutrisport.es/endurance/283-fuel-gel.html","text/html; charset=utf-8","200","OK","Indexable","","Fuel Gel - Nutrisport","21","178","
Gel energético con PALATINOSE TM
Energía de absorción sostenida para el antes y durante
Caja de 24 geles
","110","691","Estimado cliente,

Un cordial saludo,
Atención al cliente","60","Fuel Gel","8","","0","Escriba una reseña","18","Únete a nuestra comunidad","25","index,follow","","","","","","","","200774","2012","6.5130925","2","","76","23","3.22","282","134","6","6","4bff28968dffe1f2efb3c5cab1e26289","0.992","","","","https://nutrisport.es/endurance/283-fuel-gel.html"
"https://nutrisport.es/web/?p=2537","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","","1","1","0.14","0","0","0","0","","0.65","","https://nutrisport.es/web/como-adelgazar-y-por-que-no-estas-progresando/","HTTP Redirect","https://nutrisport.es/web/?p=2537"
"https://nutrisport.es/web/ejercicio-fisico-y-apetito-tienes-mas-hambre-los-dias-de-descanso/","text/html; charset=UTF-8","200","OK","Indexable","","Nutrisport","10","85","Descúbre cómo los días de descanso de ejercicio físico afectan al hambre. Te contamos de qué depende esta sensación y estrategias nutricionales.","144","936","","0","Ejercicio físico y apetito: ¿Tienes más hambre los días de descanso?","68","Navegación de entradas","22","¿De qué depende que tengamos más o menos hambre?","48","¿El ejercicio físico puede modular la sensación de hambre?","58","index,follow","","","https://nutrisport.es/web/ejercicio-fisico-y-apetito-tienes-mas-hambre-los-dias-de-descanso/","","","","","116020","1041","6.274022","2","","21","6","0.84","162","95","6","6","3054176afb820755327dddd8e44e0ec5","1.468","","","","https://nutrisport.es/web/ejercicio-fisico-y-apetito-tienes-mas-hambre-los-dias-de-descanso/"
"https://nutrisport.es/web/dani-comas/","text/html; charset=UTF-8","200","OK","Indexable","","Nutrisport","10","85","Entrevistamos a Dani Comas, 10 veces campeón del mundo de biketrial. ¿Sabes cómo se preparaba para una competición? ¿Cuáles fueron sus momentos más duros?","154","1059","","0","Entrevista a Dani Comas: «En el biketrial se necesita estar al 100% física y mentalmente»","89","Navegación de entradas","22","Únete a nuestra comunidad","25","","0","index,follow","","","https://nutrisport.es/web/dani-comas/","","","","","116111","1474","7.878919","2","","17","6","0.84","154","93","6","6","6f53919de50f73d96f180e685f592d73","1.411","","","","https://nutrisport.es/web/dani-comas/"
"https://nutrisport.es/web/my-protein/","text/html; charset=UTF-8","200","OK","Indexable","","Nutrisport","10","85","My Protein es un batido hiperproteico de NutriSport perfecto para optimizar tu recuperación muscular tras el ejercicio físico. Conoce sus propiedades.","150","941","","0","¡Recupérate de tus entrenamientos con My Protein!","49","Navegación de entradas","22","My Protein, ¿por qué tomarlo?","29","Únete a nuestra comunidad","25","index,follow","","","https://nutrisport.es/web/my-protein/","","","","","111725","876","5.313559","2","","27","9","1.26","153","91","6","6","13f223414cf790f002d06881d4c61723","1.453","","","","https://nutrisport.es/web/my-protein/"
"https://nutrisport.es/web/?p=2528","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","","5","2","0.28","0","0","0","0","","0.702","","https://nutrisport.es/web/recuperacion-y-rendimiento/","HTTP Redirect","https://nutrisport.es/web/?p=2528"
"https://nutrisport.es/web/calorias/","text/html; charset=UTF-8","200","OK","Indexable","","Nutrisport","10","85","Aprende a calcular las calorías que quemas al practicar running según la velocidad y tu peso corporal.","102","646","","0","Calorías: ¿cuántas se queman al correr?","39","Navegación de entradas","22","Quema de calorías: factores","27","Tabla de calorías","17","index,follow","","","https://nutrisport.es/web/calorias/","","","","","112279","963","5.826603","2","","29","8","1.12","155","90","6","6","921154cca2aee9af0c9f44cd9764e807","1.395","","","","https://nutrisport.es/web/calorias/"
"https://nutrisport.es/control-peso/58-l-carnitina-1500.html","text/html; charset=utf-8","200","OK","Indexable","","L-Carnitina 1500 es un quemagrasas efectivo.","44","403","L-Carnitina - Quemadores de grasa acumulados en el organismo. Hay que tomar un vial antes del entrenamiento, cada uno son de 25 ml de fresa o naranja.","150","988","carnitina,l-carnitina,quemadores de grasa,quemadores de grasa,definición,muscle definition","90","L-Carnitina 1500","16","","0","Escriba una reseña","18","Únete a nuestra comunidad","25","index,follow","","","","","","","","185941","1559","5.4493847","2","","274","80","11.2","257","125","6","6","9c86a8381c9a51acb7df689614d5e032","0.965","","","","https://nutrisport.es/control-peso/58-l-carnitina-1500.html"
"https://nutrisport.es/vegan-line/190-vegan-recovery.html","text/html; charset=utf-8","200","OK","Indexable","","Vegan R3:1 Recovery .- Recuperador Nutrisport","45","423","R3:1 Recovery contiene proteína de arroz y guisante, aminoácidos ramificados, l-citrulina y otros ingredientes de origen vegetal para la recuperación muscular.","159","1004","Estimado cliente,

Un cordial saludo,
Atención al cliente","60","Vegan R3:1 Recovery","19","","0","Escriba una reseña","18","Únete a nuestra comunidad","25","index,follow","","","","","","","","155057","1474","6.335453","2","","69","18","2.52","186","88","6","6","b8a48d3a892c3becff1ecf89d1fa11db","0.691","","","","https://nutrisport.es/vegan-line/190-vegan-recovery.html"
"https://nutrisport.es/web/?p=3852","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","","1","1","0.14","0","0","0","0","","0.628","","https://nutrisport.es/web/ilovetri2019-triatlon/","HTTP Redirect","https://nutrisport.es/web/?p=3852"
"https://nutrisport.es/web/agua-corporal-e-hidratacion-en-salud-y-deporte/","text/html; charset=UTF-8","200","OK","Indexable","","Nutrisport","10","85","¿Por qué debemos abastecer a nuestro organismo con una cantidad de agua diaria % y qué ocurre cuando la ingesta de fluidos no llega a unos mínimos?﻿","148","986","","0","Agua corporal e hidratación en salud y deporte.","47","Navegación de entradas","22","El agua corporal total: funciones en el organismo.","50","Agua corporal y retención de líquidos.","38","index,follow","","","https://nutrisport.es/web/agua-corporal-e-hidratacion-en-salud-y-deporte/","","","","","118183","1378","7.838881","2","","27","7","0.98","159","88","7","7","d56c03d9e1d0acd6e0ba2fd5dafdf85b","1.453","","","","https://nutrisport.es/web/agua-corporal-e-hidratacion-en-salud-y-deporte/"
"https://nutrisport.es/web/remolacha-propiedades/","text/html; charset=UTF-8","200","OK","Indexable","","Nutrisport","10","85","La remolacha tiene una riqueza nutricional que la convierte en una planta repleta de propiedades beneficiosas para nuestro organismo.","133","857","","0","Remolacha: descubre todas sus propiedades","41","Navegación de entradas","22","Propiedades de la remolacha","27","Suplementos deportivos con remolacha","36","index,follow","","","https://nutrisport.es/web/remolacha-propiedades/","","","","","117762","1174","6.888163","2","","20","6","0.84","159","90","6","6","a4290746dc8c5f354e1167b0feaa910f","1.072","","","","https://nutrisport.es/web/remolacha-propiedades/"
"https://nutrisport.es/voluminizadores/56-creatina-celular-nutrisport.html","text/html; charset=utf-8","200","OK","Indexable","","Creatina Celular Nutrisport ayuda a crear ATP","45","404","Creatina Celular Nutrisport es un precursor de ATP, incrementa las reservas energéticas en la musculatura y es una fuente de nutrientes esenciales.","147","940","creatina monohidrato,creatina,volumen,fuerza,ganancia muscular,subir de peso,nutrisport,weigth gainer,pump it,work out","118","Creatina Celular","16","","0","Escriba una reseña","18","Únete a nuestra comunidad","25","index,follow","","","","","","","","190871","1740","5.9868803","2","","264","91","12.75","260","131","6","6","4df21599bb100a256a8f77c013f5f94b","0.854","","","","https://nutrisport.es/voluminizadores/56-creatina-celular-nutrisport.html"
"https://nutrisport.es/web/etapa-de-volumen-muscular-ii-ii-estrategias-nutricionales/","text/html; charset=UTF-8","200","OK","Indexable","","Nutrisport","10","85","En el post anterior de Volumen I/II te hablamos de los factores a nivel del tejido muscular y el entrenamiento para incrementar el volumen muscular. Descubre qué cambios debes hacer en tu pauta alimentaria para optimizar el volumen muscular.","241","1538","","0","Etapa de Volumen Muscular II/II: Estrategias Nutricionales.","59","Navegación de entradas","22","¿Qué te vamos a contar en este post?","36","¿Cuántas calorías de más debo consumir?","39","index,follow","","","https://nutrisport.es/web/etapa-de-volumen-muscular-ii-ii-estrategias-nutricionales/","","","","","127351","2016","10.685275","2","","34","8","1.12","177","99","6","6","e748ee5634b6501ef2cb4dd85e4d69e1","1.348","","","","https://nutrisport.es/web/etapa-de-volumen-muscular-ii-ii-estrategias-nutricionales/"
"https://nutrisport.es/web/?p=3850","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","","1","1","0.14","0","0","0","0","","0.54","","https://nutrisport.es/web/astenia-primaveral-combatir-el-cansancio/","HTTP Redirect","https://nutrisport.es/web/?p=3850"
"http://nutrisport.es/img/cms/Banner_Experto.png","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","162","0","0.0","2","","0","0","0.0","0","0","0","0","","0.026","","https://nutrisport.es/img/cms/Banner_Experto.png","HTTP Redirect","http://nutrisport.es/img/cms/Banner_Experto.png"
"https://nutrisport.es/web/?p=2760","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","","1","1","0.14","0","0","0","0","","0.659","","https://nutrisport.es/web/geles-energeticos-5-cosas-que-debes-saber/","HTTP Redirect","https://nutrisport.es/web/?p=2760"
"https://nutrisport.es/comprar-tarjeta-regalo","text/html; charset=utf-8","200","OK","Indexable","","Compra tu tarjeta regalo - Nutrisport","37","319","Consigue la tarjeta regalo de NutriSport","40","250","","0","","0","","0","Tarjeta Regalo","14","1 Selecciona el modo de entrega","31","index,follow","","","","","","","","130091","818","4.1364236","2","","94","81","11.34","160","75","6","6","34cbf7958616df2a253d98cdb9ceff3e","0.614","","","","https://nutrisport.es/comprar-tarjeta-regalo"
"https://nutrisport.es/salud-belleza-bienestar/91-artinutril-colageno.html","text/html; charset=utf-8","200","OK","Indexable","","Artinutril Colageno","19","160","Proteínas de colágeno que para el mantenimiento de los huesos en condiciones normales; También glucosamina, condroitin sulfato, MSM y vitaminas.","144","946","colágeno hidrolizado,articulaciones,recuperador elasticidad,cuidado de la piel,cuidado femenino,colágeno,tendones,ligamentos","124","Artrinutril Colágeno","20","","0","Escriba una reseña","18","Únete a nuestra comunidad","25","index,follow","","","","","","","","203048","2030","6.4136534","2","","306","97","13.59","273","131","6","6","bc810c7f474f5adbde78eb99c0175b4b","0.834","","","","https://nutrisport.es/salud-belleza-bienestar/91-artinutril-colageno.html"
"http://nutrisport.es/web/?p=392","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","162","0","0.0","2","","1","1","0.14","0","0","0","0","","0.029","","https://nutrisport.es/web/?p=392","HTTP Redirect","http://nutrisport.es/web/?p=392"
"https://nutrisport.es/fitness-y-musculacion/150-protein-cream.html","text/html; charset=utf-8","200","OK","Indexable","","Protein Cream - Nutrisport","26","231","
Tarrinas proteicas y saciantes
15 g de proteínas por tarrina
Pack de 3 tarrinas de 135 g
","94","546","Estimado cliente,

Un cordial saludo,
Atención al cliente","60","Protein Cream","13","","0","Escriba una reseña","18","Únete a nuestra comunidad","25","index,follow","","","","","","","","196710","1878","6.17807","2","","297","95","13.31","269","130","6","6","969574ae8036ed813b7035673653ce08","0.809","","","","https://nutrisport.es/fitness-y-musculacion/150-protein-cream.html"
"https://nutrisport.es/control-peso/73-thermo-shot.html","text/html; charset=utf-8","200","OK","Indexable","","Thermo SHOT: extractos de plantas quema calorías","48","458","Thermo SHOT: Quema calorías a cualquier hora de extractos de plantas con efecto sinérgico para aumentar la temperatura corporal sin ejercicio físico.","149","954","dieta,l-carnitina,colina,inositol,carnitina,quemadores de grasa,definición,muscle definition,te verde,té verde,bebidas con carnitina,bebidas con l-carnitina,nutrisport,depurativo,efecto prebiótico,efecto probiótico,shot","219","Thermo SHOT","11","","0","Escriba una reseña","18","Únete a nuestra comunidad","25","index,follow","","","","","","","","182871","1660","5.9093847","2","","202","50","7.0","248","117","6","6","eebc8a4eef733be06e722b35e98dbc47","0.98","","","","https://nutrisport.es/control-peso/73-thermo-shot.html"
"https://nutrisport.es/web/?p=2515","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","","5","2","0.28","0","0","0","0","","0.681","","https://nutrisport.es/web/proteinas-masa-muscular/","HTTP Redirect","https://nutrisport.es/web/?p=2515"
"https://nutrisport.es/merchandising/219-guantes-fitness-invicted.html","text/html; charset=utf-8","200","OK","Indexable","","Guantes fitness INVICTED - Nutrisport","37","338","
Distintas tallas disponibles
","32","166","Estimado cliente,

Un cordial saludo,
Atención al cliente","60","Guantes fitness INVICTED","24","","0","Escriba una reseña","18","Únete a nuestra comunidad","25","index,follow","","","","","","","","152091","905","3.9648418","2","","102","22","3.08","199","98","6","6","145f64a632bfb61ffd626ef6f8220d41","0.916","","","","https://nutrisport.es/merchandising/219-guantes-fitness-invicted.html"
"https://nutrisport.es/web/alimentacion-carreras-montana/","text/html; charset=UTF-8","200","OK","Indexable","","Nutrisport","10","85","Las carreras de montaña o pruebas de trail running suponen un desafío de altura en el que no sólo cuenta la velocidad del corredor ni su resistencia física.","156","981","","0","Cómo cuidar tu alimentación para carreras de montaña","52","Navegación de entradas","22","Dieta durante el entrenamiento","30","Qué desayunar el día de la carrera trail","40","index,follow","","","https://nutrisport.es/web/alimentacion-carreras-montana/","","","","","117815","1389","7.937062","2","","26","7","0.98","161","92","6","6","19b1d3752712d5f103df7cee6de290d1","1.436","","","","https://nutrisport.es/web/alimentacion-carreras-montana/"
"https://nutrisport.es/web/1-secreto-y-6-tips-para-disfrutar-del-deporte-a-altas-temperaturas/","text/html; charset=UTF-8","200","OK","Indexable","","Nutrisport","10","85","","0","0","","0","1 secreto y 6 tips para disfrutar del deporte a altas temperaturas.","67","Navegación de entradas","22","1. ¿Cuándo debo hidratarme si voy a hacer deporte?","50","2. ¿Cómo sé si estoy bien hidratado?","36","index,follow","","","https://nutrisport.es/web/1-secreto-y-6-tips-para-disfrutar-del-deporte-a-altas-temperaturas/","","","","","119526","1500","8.230115","2","","24","6","0.84","158","89","10","10","61117f3b0f417cd03147ce8251051d40","1.434","","","","https://nutrisport.es/web/1-secreto-y-6-tips-para-disfrutar-del-deporte-a-altas-temperaturas/"
"http://nutrisport.es/img/cms/Logos/ISOLATE%201.png","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","162","0","0.0","2","","0","0","0.0","0","0","0","0","","0.03","","https://nutrisport.es/img/cms/Logos/ISOLATE%201.png","HTTP Redirect","http://nutrisport.es/img/cms/Logos/ISOLATE%201.png"
"https://nutrisport.es/web/nutricion-en-la-mujer-deportista-ii/","text/html; charset=UTF-8","200","OK","Indexable","","Nutrisport","10","85","Descubre qué ocurre con la ingesta de proteínas y la masa muscular, además del rendimiento deportivo y estrategias nutricionales durante las distintas fases del ciclo menstrual de la mujer deportista.","200","1260","","0","Nutrición de la mujer deportista (II/II)","40","Navegación de entradas","22","La nutrición en la mujer deportista y las necesidades de proteínas","66","La composición corporal y la nutrición en la mujer deportista","61","index,follow","","","https://nutrisport.es/web/nutricion-en-la-mujer-deportista-ii/","","","","","134196","2420","12.645112","2","","21","6","0.84","171","99","20","20","464192ea20853cae5a36dca3cd755635","1.783","","","","https://nutrisport.es/web/nutricion-en-la-mujer-deportista-ii/"
"https://nutrisport.es/aminoacidos-y-peptidos/43-pepti-whey.html","text/html; charset=utf-8","200","OK","Indexable","","Pepti Whey aporta péptidos de aminoácidos rápidamente.","54","509","Pepti Whey contiene proteína predigerida en forma de combinaciones de aminoácidos (péptidos) que rápidamente son proporcionados a la musculatura.","145","964","pepti whey,aminoácidos nutrisport,aminoacidos,nutrisport","56","Pepti Whey","10","","0","Escriba una reseña","18","Únete a nuestra comunidad","25","index,follow","","","","","","","","193530","1802","6.0482764","2","","72","21","2.94","271","136","6","6","cac238167ea5b13de28744292b385a27","0.952","","","","https://nutrisport.es/aminoacidos-y-peptidos/43-pepti-whey.html"
"https://nutrisport.es/aminoacidos-y-peptidos/193-glutamina.html","text/html; charset=utf-8","200","OK","Indexable","","L-Glutamina: Ayuda al desarrollo muscular deseado.","50","459","L-Glutamina es un aminoácido no esencial muy abundante en el tejido muscular. Tiene grandes beneficios y se usa para obtener el desarrollo muscular deseado.","156","1021","l-glutamina,aminoácidos nutrisport,aminoacidos,nutrisport","57","L-Glutamina","11","","0","Escriba una reseña","18","Únete a nuestra comunidad","25","index,follow","","","","","","","","194916","1756","5.907472","2","","104","32","4.48","270","131","6","6","53b4606a6442ed960714acc6ff33f787","0.863","","","","https://nutrisport.es/aminoacidos-y-peptidos/193-glutamina.html"
"https://nutrisport.es/web/anemia/","text/html; charset=UTF-8","200","OK","Indexable","","Nutrisport","10","85","Te contamos qué es la anemia del deportista y cómo puede influirte en tu rendimiento deportivo. Descubre qué suplementos con hierro te vendrán bien.","148","960","","0","Anemia del deportista, ¿qué es?","31","Navegación de entradas","22","Anemia en deportistas","21","Únete a nuestra comunidad","25","index,follow","","","https://nutrisport.es/web/anemia/","","","","","117940","1292","7.16179","2","","31","8","1.12","159","92","6","6","fd7a88aed1f413c54b829581950c71a","1.418","","","","https://nutrisport.es/web/anemia/"
"https://nutrisport.es/web/?p=1897","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","","1","1","0.14","0","0","0","0","","0.721","","https://nutrisport.es/web/consejos-entrenamiento-triatlon-sprint/","HTTP Redirect","https://nutrisport.es/web/?p=1897"
"https://nutrisport.es/web/?p=2746","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","","1","1","0.14","0","0","0","0","","0.697","","https://nutrisport.es/web/receta-batido-depurativo-by-rafa-lomana/","HTTP Redirect","https://nutrisport.es/web/?p=2746"
"https://nutrisport.es/web/nutrisport-en-el-ironman-barcelona/","text/html; charset=UTF-8","200","OK","Indexable","","Nutrisport","10","85","","0","0","","0","NutriSport en el Ironman Barcelona","34","Navegación de entradas","22","Únete a nuestra comunidad","25","","0","index,follow","","","https://nutrisport.es/web/nutrisport-en-el-ironman-barcelona/","","","","","109476","730","4.6143575","2","","15","5","0.7","152","91","6","6","260a6e53525e68d160b35fceded69c43","1.446","","","","https://nutrisport.es/web/nutrisport-en-el-ironman-barcelona/"
"http://nutrisport.es/web/?p=1073","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","162","0","0.0","2","","1","1","0.14","0","0","0","0","","0.026","","https://nutrisport.es/web/?p=1073","HTTP Redirect","http://nutrisport.es/web/?p=1073"
"http://nutrisport.es/img/cms/Logos/2_1.png","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","162","0","0.0","2","","0","0","0.0","0","0","0","0","","0.027","","https://nutrisport.es/img/cms/Logos/2_1.png","HTTP Redirect","http://nutrisport.es/img/cms/Logos/2_1.png"
